ESPT_CD_ID;EMBA_CD_ID;PORT_CD_ID_ORIGEM;PORT_CD_ID_DESTINO;ESPT_TX_NUM_ESCALA;ESPT_DT_QTO_BOLETIM;ESPT_DT_QTP_BOLETIM;ESPT_NR_DIST_NAVEGADA;ESPT_NR_DIST_TABELADA;ESPT_NR_COMB_EXI_MFO;ESPT_NR_OLEO_PESADO;ESPT_NR_COMB_EXI_MDO_MGO;ESPT_NR_OLEO_DIESEL;ESPT_MD_VELOC_TP;ESPT_MD_CONS_FO;ESPT_MD_CONS_DO;ESPT_IN_CARGA_LASTRO;CEVG_NR_TEMPO;CEVG_NR_OLEO_PESADO;CEVG_NR_OLEO_DIESEL;CEVG_NR_DISTANCIA_NAV;CONSUMO_FO_VIAGEM;CONSUMO_DO_VIAGEM;CONSUMO_TOTAL;CONSUMO_MEDIO_VIAGEM;CONSUMO_FO_DCE;CONSUMO_DO_DCE;CONSUMO_TOTAL_DCE;CONSUMO_MEDIO_DCE;CONSUMO_DO_FCE;CONSUMO_FO_FCE;CONSUMO_TOTAL_FCE;CONSUMO_MEDIO_FCE;VELOC_MEDIA_VIAGEM;VELOC_MEDIA_FCE;VELOC_MEDIA_DCE;TEMPO_VIAGEM
217781;0U7H;BADO;PALR;471;5/18/2014 7:18 PM;5/23/2014 1:06 PM;1194;1197;402.21;62.5;440.93;67.84;13;13;1;C;16.9;5.24;1.11;181;38.72;5.34;44.06;27.1;5.24;1.11;6.35;28.5;4.23;33.48;37.71;26.86;10.57;10.54;10.71;113
218186;0U7H;BADO;PALR;475;6/1/2014 4:42 PM;6/6/2014 12:54 PM;1194;1197;323.22;46.86;365.9;52.39;13;13;1;C;15.9;5.15;1.02;181;42.68;5.53;48.21;24.77;5.15;1.02;6.17;29.34;4.51;37.53;42.04;24.1;0.33;0.28;11.38;3620
218425;08J6;BADO;PALR;81;6/7/2014 4:24 AM;6/11/2014 12:48 PM;1181;1200;238.61;49.12;276.77;54.27;13;13.8;1;C;15.6;4.93;1.31;175;38.16;5.15;43.31;27.27;4.93;1.31;6.24;28.04;3.84;33.23;37.07;27.14;0.4;0.34;11.22;2960
218560;0U7H;BADO;PALR;479;6/12/2014 5:42 PM;6/17/2014 12:48 PM;1194;1196;244.87;34.02;284.78;39.4;13;13;1;C;16.1;5.81;1.06;183;39.91;5.38;45.29;26.36;5.81;1.06;6.87;26.64;4.32;34.1;38.42;26.31;10.38;10.22;11.37;115
219186;8798;BADO;PALR;615;7/6/2014 10:00 AM;7/10/2014 12:24 PM;1007;1007;300.06;76.47;347.99;81.05;13;14;1.2;C;21.4;6.86;1.18;176;47.93;4.58;52.51;19.18;6.86;1.18;8.04;21.89;3.4;41.07;44.47;18.69;0.34;0.29;8.22;2930
219823;0U7H;BADO;PALR;495;7/23/2014 11:30 PM;7/28/2014 12:18 PM;1196;1198;303.46;38.01;351.05;43.47;13;13;1;C;15.7;8.5;1.7;181;47.59;5.46;53.05;22.54;8.5;1.7;10.2;17.75;3.76;39.09;42.85;23.69;11.07;11;11.53;108
220165;0U7H;BADO;PALR;501;8/4/2014 5:48 PM;8/9/2014 12:36 PM;1194;1197;411.92;69.35;454.26;75.04;13;13;1;C;16.9;9.15;1.82;183;42.34;5.69;48.03;24.86;9.15;1.82;10.97;16.68;3.87;33.19;37.06;27.28;0.33;0.28;10.83;3666
220322;8798;BADO;PALR;629;8/10/2014 6:54 AM;8/14/2014 12:48 PM;1007;1007;262.34;64.84;309.29;69.74;13;14;1.2;C;22.3;5.76;1.5;180;46.95;4.9;51.85;19.42;5.76;1.5;7.26;24.79;3.4;41.19;44.59;18.55;9.97;10.51;8.07;101
220957;08J6;BADO;PALR;103;9/1/2014 2:48 AM;9/5/2014 12:06 PM;1179;1188;245.97;47.02;283.86;51.49;13;13.8;1;C;16.1;6.5;1;174;37.89;4.47;42.36;27.83;6.5;1;7.5;23.2;3.47;31.39;34.86;28.83;0.41;0.35;10.81;2889
221106;0U7H;BADO;PALR;509;9/6/2014 2:30 PM;9/11/2014 12:30 PM;1195;1197;304.96;33.39;343.5;39.3;13;13;1;C;16.3;8.82;1.76;185;38.54;5.91;44.45;26.88;8.82;1.76;10.58;17.49;4.15;29.72;33.87;29.82;0.33;0.28;11.35;3670
221482;0U7H;BADO;PALR;513;9/18/2014 2:30 AM;9/22/2014 11:48 AM;1194;1197;217.79;21.25;260.06;26.46;13;13;1;C;16.5;8.94;1.79;181;42.27;5.21;47.48;25.15;8.94;1.79;10.73;16.87;3.42;33.33;36.75;27.56;11.37;11.45;10.97;105
227374;0U7H;BADO;PALR;579;3/20/2015 6:00 PM;3/25/2015 11:48 AM;1193;1197;229.1;45.25;281.8;50.95;13;13;1;C;18.1;9.66;1.44;180;52.7;5.7;58.4;20.43;9.66;1.44;11.1;16.22;4.26;43.04;47.3;21.42;10.56;10.67;9.94;113
274495;25R5;BADO;PALR;27;12/29/2018 10:40 AM;1/2/2019 11:15 AM;1233;1197;231;27;278;28;13;14;3;C;15.84;8.58;0.66;175;47;1;48;25.69;8.58;0.66;9.24;18.94;0.34;38.42;38.76;27.3;1.51;1.32;11.05;816
275160;25R5;BADO;PALR;35;1/22/2019 8:00 AM;1/26/2019 11:00 AM;1233;1197;194;16;225;20;13;14;3;C;19.44;10.53;0.81;175;31;4;35;35.23;10.53;0.81;11.34;15.43;3.19;20.47;23.66;44.72;12.45;13.3;9;99
276064;25R5;BADO;PALR;47;2/17/2019 12:30 PM;2/21/2019 12:30 PM;1233;1197;111;39;152;40;13;14;3;C;18.5;10.02;0;159;41;1;42;29.36;10.02;0;10.02;15.87;1;30.98;31.98;33.58;12.84;13.86;8.59;96
277053;25R5;BADO;PALR;57;3/20/2019 1:45 AM;3/24/2019 12:30 PM;1233;1197;109;26;160;28;13;14;3;C;17.2;10.09;0;175;51;2;53;23.26;10.09;0;10.09;17.34;2;40.91;42.91;24.66;11.63;11.91;10.17;106
277736;25R5;BADO;PALR;63;4/3/2019 7:00 AM;4/7/2019 12:00 PM;1233;1197;167;19;211;21;13;14;3;C;17.49;10.2;0;159;44;2;46;26.8;10.2;0;10.2;15.59;2;33.8;35.8;30;0.42;0.37;9.09;2933
287972;08CK;BADO;PALR;367;9/16/2019 11:35 PM;9/21/2019 12:10 PM;1211;1099;135.99;22.35;191.81;24.09;13.5;16.7;1.5;C;16;7.02;0.02;173;55.82;1.74;57.56;21.04;7.02;0.02;7.04;24.57;1.72;48.8;50.52;20.55;11.21;11.28;10.81;108
290519;25R5;BADO;PALR;157;11/9/2019 9:00 AM;11/13/2019 11:30 AM;1223;1099;75;25;114;25;13;14;3;C;17.98;10.48;0;176;39;0;39;31.36;10.48;0;10.48;16.79;0;28.52;28.52;36.71;0.81;0.7;9.79;1514
291012;25R5;BADO;PALR;163;11/21/2019 6:00 PM;11/26/2019 11:30 AM;1131;1099;166;18;221;19;13;14;3;C;18.17;10.17;0;180;55;1;56;20.2;10.17;0;10.17;17.7;1;44.83;45.83;20.75;10.01;10.03;9.91;113
239431;0YLN;BADO;PGUA;643;5/21/2016 8:36 AM;5/23/2016 5:00 AM;604;637;214.36;44.95;238.41;47.17;13;13;1.25;C;43.4;24.05;2.22;604;24.05;2.22;26.27;22.99;24.05;2.22;26.27;22.99;0;0;0;0;13.73;0;13.92;44
239851;0YLN;BADO;PGUA;647;5/30/2016 11:36 AM;6/1/2016 7:06 AM;605;637;411.51;109.67;434.95;111.79;14.5;18;1.25;C;43.5;23.45;2.12;605;23.44;2.12;25.56;23.67;23.45;2.12;25.57;23.66;0;-0.01;-0.01;0;14.07;0;13.91;43
238867;0YLN;BADO;RIOJ;635;5/3/2016 8:30 AM;5/4/2016 7:36 AM;295;281;278.92;83.16;291.46;84.31;13;13;1.25;C;22.1;12.54;1.15;295;12.54;1.15;13.69;21.55;12.54;1.15;13.69;21.55;0;0;0;0;0.4;0;13.35;743
240507;0YLN;BADO;RIOJ;655;6/21/2016 7:36 AM;6/22/2016 7:00 AM;299;281;345.46;72.01;;;13;13;1.25;C;23.4;12.64;1.19;299;;;;;12.64;1.19;13.83;21.62;;;;;13;0;12.78;23
