"ESPT_CD_ID","EMBA_CD_ID","PORT_CD_ID_ORIGEM","PORT_CD_ID_DESTINO","ESPT_TX_NUM_ESCALA","ESPT_DT_QTO_BOLETIM","ESPT_DT_QTP_BOLETIM","ESPT_NR_DIST_NAVEGADA","ESPT_NR_DIST_TABELADA","ESPT_NR_COMB_EXI_MFO","ESPT_NR_OLEO_PESADO","ESPT_NR_COMB_EXI_MDO_MGO","ESPT_NR_OLEO_DIESEL","ESPT_MD_VELOC_TP","ESPT_MD_CONS_FO","ESPT_MD_CONS_DO","ESPT_IN_CARGA_LASTRO","CEVG_NR_TEMPO","CEVG_NR_OLEO_PESADO","CEVG_NR_OLEO_DIESEL","CEVG_NR_DISTANCIA_NAV","CONSUMO_FO_VIAGEM","CONSUMO_DO_VIAGEM","CONSUMO_TOTAL","CONSUMO_MEDIO_VIAGEM","CONSUMO_FO_DCE","CONSUMO_DO_DCE","CONSUMO_TOTAL_DCE","CONSUMO_MEDIO_DCE","CONSUMO_DO_FCE","CONSUMO_FO_FCE","CONSUMO_TOTAL_FCE","CONSUMO_MEDIO_FCE","VELOC_MEDIA_VIAGEM","VELOC_MEDIA_FCE","VELOC_MEDIA_DCE","TEMPO_VIAGEM","VALOR_PORTO","VEREDITO"
"228234","0YLN","COAR","BELM","525","4/18/2015 3:18 PM","4/22/2015 3:06 AM","1308","1270","333.91","70.16","376.6","74.75","13","13","1.25","2","69.6","35.67","3.54","1143","42.69","4.59","47.28","27.66","35.67","3.54","39.21","29.15","1.05","7.02","8.07","20.45","15.76","12.31","16.42","83","1301","1"
"228329","137U","COAR","BELM","423","4/23/2015 3:06 PM","4/26/2015 6:54 PM","1254","1270","133.6","46.4","171.7","49.7","15","16.5","1.2","2","64.89","32.2","2.8","1107","38.1","3.3","41.4","30.29","32.2","2.8","35","31.63","0.5","5.9","6.4","22.97","16.72","14.54","17.06","75","1301","1"
"228589","0YLN","COAR","BELM","529","4/30/2015 2:54 PM","5/4/2015 12:30 AM","1319","1270","225.73","49.59","267.66","57.19","13","13","1.25","2","65.9","34.83","3.08","1150","41.93","7.6","49.53","26.63","34.83","3.08","37.91","30.34","4.52","7.1","11.62","14.54","16.28","11.19","17.45","81","1301","1"
"228657","137U","COAR","BELM","427","5/6/2015 4:24 PM","5/9/2015 7:00 PM","1244","1270","32.4","30.5","71.6","33.9","15","16.5","1.2","2","63.19","32.9","2.9","1095","39.2","3.4","42.6","29.2","32.9","2.9","35.8","30.59","0.5","6.3","6.8","21.91","0.56","0.07","17.33","2210","1301","1"
"228922","0YLN","COAR","BELM","533","5/14/2015 3:54 PM","5/18/2015 2:06 AM","1321","1270","439.96","110.18","482.87","117.79","13","13","1.25","2","65.1","35.15","3.13","1153","42.91","7.61","50.52","26.15","35.15","3.13","38.28","30.12","4.48","7.76","12.24","13.73","16.11","9.94","17.71","82","1301","1"
"229187","137U","COAR","BELM","431","5/20/2015 6:54 PM","5/24/2015 12:12 AM","1242","1270","233.5","64.9","269.4","68.4","13","14.6","1.2","2","65.29","29.8","3","1097","35.9","3.5","39.4","31.52","29.8","3","32.8","33.45","0.5","6.1","6.6","21.97","16.13","12.38","16.8","77","1301","1"
"229426","0YLN","COAR","BELM","537","5/27/2015 2:30 PM","5/30/2015 10:48 PM","1321","1270","327.75","94.56","370.8","98.66","14.5","18","1.25","2","79.1","42.54","3.85","1321","43.05","4.1","47.15","28.02","42.54","3.85","46.39","28.48","0.25","0.51","0.76","0","16.51","0","16.7","80","1301","1"
"229545","137U","COAR","BELM","435","6/1/2015 5:18 PM","6/5/2015 7:00 AM","1213","1270","131.8","49.7","171.9","54","15","16.5","1.2","2","60.77","32.5","2.6","1065","40.1","4.3","44.4","27.32","32.5","2.6","35.1","30.34","1.7","7.6","9.3","15.91","0.42","0.05","17.53","2869","1301","1"
"230019","137U","COAR","BELM","439","6/15/2015 3:06 PM","6/18/2015 7:18 PM","1245","1270","275.6","33.5","316.6","37.1","15","16.5","1.2","2","63.99","33.9","3","1098","41","3.6","44.6","27.91","33.9","3","36.9","29.76","0.6","7.1","7.7","19.09","16.38","12.24","17.16","76","1301","1"
"230326","137U","COAR","BELM","443","6/27/2015 2:24 PM","6/30/2015 7:00 PM","1218","1270","172.9","19.1","212.3","22.8","15","16.5","1.2","2","64.08","32.6","2.9","1079","39.4","3.7","43.1","28.26","32.6","2.9","35.5","30.39","0.8","6.8","7.6","18.29","16.03","11.66","16.84","76","1301","1"
"276012","1YLJ","COAR","BELM","241","2/16/2019 12:48 PM","2/20/2019 1:00 AM","1212","1270","197.29","53.31","","","13.25","11.85","0.05","2","83.2","32.82","0","1212","","","","","32.82","0","32.82","36.93","","","","","14.43","0","14.57","84","1301","1"
"276307","1YJC","COAR","BELM","259","2/25/2019 10:48 AM","2/28/2019 3:42 PM","1269","1052","109.2","25.95","","","14.5","18.9","1.3","2","66.5","34.1","3.25","1124","","","","","34.1","3.25","37.35","30.09","","","","","16.7","15.26","16.9","76","1301","1"
"276611","1YIH","COAR","BELM","271","3/6/2019 12:18 PM","3/10/2019 2:12 AM","1282","1270","131.76","47.43","179.31","51.02","15.1","17.85","1","2","68.3","41.72","2.85","1160","47.55","3.59","51.14","25.07","41.72","2.85","44.57","26.03","0.74","5.83","6.57","18.57","0.44","0.04","16.98","2917","1301","1"
"276817","1YJC","COAR","BELM","265","3/11/2019 2:00 PM","3/14/2019 10:54 PM","1269","1270","315.6","57.5","350.75","61.55","14.5","18.9","1.3","2","69.7","30.15","3.5","1124","35.15","4.05","39.2","32.37","30.15","3.5","33.65","33.4","0.55","5","5.55","26.13","15.86","14.08","16.13","80","1301","1"
"277532","1YLJ","COAR","BELM","259","3/31/2019 1:54 PM","4/4/2019 12:36 AM","1220","1270","158.96","52.2","193.39","52.2","13.25","11.85","0.05","2","81.7","32.08","0","1220","34.43","0","34.43","35.43","32.08","0","32.08","38.03","0","2.35","2.35","0","14.88","0","14.93","82","1301","1"
"277839","1YIH","COAR","BELM","283","4/5/2019 10:42 AM","4/9/2019 2:30 AM","1280","1270","288.68","71.41","330.59","75.57","15.1","17.85","1","2","67.9","36.81","3.32","1158","41.91","4.16","46.07","27.78","36.81","3.32","40.13","28.86","0.84","5.1","5.94","20.54","0.43","0.04","17.05","2943","1301","1"
