"ID_ANALISE","ID_COND_ESPECIAL","ORIGEM_PORTO","DESTINO_PORTO","DISTANCIA_AREA_RESTRITA_HISTORICO","TEMPO_AREA_RESTRITA_HISTORICO","CONSUMO_AREA_RESTRITA_HISTORICO","VEREDITO_DISTANCIA","VEREDITO_DURACAO","VEREDITO_CONSUMO","VEREDITO_CONDICAO_ESPECIAL","DISTANCIA_AREA_RESTRITA","TEMPO_AREA_RESTRITA","CONSUMO_AREA_RESTRITA","CARGA_LASTRO","NAVIO","DISTANCIA_PORCENTAGEM","TEMPO_PORCENTAGEM","CONSUMO_PORCENTAGEM"
"9519","275161","MAUS","ITAC","103.29032","5.9573116","7.444945","1","0","1","0","110","8.5","7.8","C","17MT","6.4959407","42.681812","4.769075"
"9520","275162","ITAC","MAUS","103.01923","9.172115","10.700768","1","0","1","0","110","10.4","11.7","C","17MT","6.776178","13.387144","9.337938"
"9521","275194","MAUS","COAR","235.31624","23.401955","14.880716","1","0","0","0","228","20.9","11.85","L","1YJC","-3.1091094","-10.691219","-20.366734"
"9522","275195","COAR","MAUS","235.30624","14.136591","10.62653","0","0","0","0","13","1","0.58","C","20Y4","-94.47529","-92.926155","-94.54196"
"9523","277437","MAUS","SAOL","980.6429","62.124287","34.247143","0","0","0","0","868","52.6","45","C","17MJ","-11.486637","-15.331024","31.39782"
"9524","277438","FAZE","ITAC","329.31033","28.511724","28.600346","0","0","0","0","616","62","74.9","C","1CQ3","87.0576","117.45441","161.88495"
"9525","277439","SAOL","FAZE","282.1111","23.616667","25.356667","0","0","0","0","317","26","29.15","C","1CQ3","12.367069","10.091745","14.959908"
"9526","277457","CABE","SUAP","1","1","1","0","0","0","0","247","35","18.7","L","1LPY","24600","3400","1770.0001"
"9527","277522","MAUS","COAR","235.31624","23.401955","14.880716","1","0","0","0","232","19.7","12.469999","L","1YIH","-1.4092684","-15.818995","-16.200274"
"9528","277523","MAUS","ITAC","103.29032","5.9573116","7.444945","1","0","0","0","102","4.75","10","C","1HZQ","-1.249218","-20.26605","34.31933"
"9529","277524","ITAC","MAUS","103.01923","9.172115","10.700768","1","0","0","0","102","7.75","15","C","1HZQ","-0.9893596","-15.504771","40.176846"
"9530","277532","COAR","BELM","1157.102","70.29336","38.67143","1","0","0","0","1220","81.7","32.08","C","1YLJ","5.4358125","16.227198","-17.044693"
"9531","277573","BBLA","SNOS","21.25","1.79375","2.4975","0","1","1","0","25","1.8","2.6","C","10QA","17.647064","0.3484249","4.1041017"
"9532","277593","BELM","MAUS","852.3582","69.99224","37.181194","1","1","0","0","924","68.5","44.39","L","1YIH","8.405125","-2.1320105","19.388306"
"9533","277632","SAOL","MAUS","830.75","69.49","52.6825","1","1","0","0","887","75.5","25.1","L","1YJC","6.7709923","8.648729","-52.356094"
"9534","277634","BELM","SAOL","82.918365","6.6938777","7.43653","0","0","0","0","58","5.5","8.3","L","0W5S","-30.051685","-17.835367","11.611199"
"9535","277694","MAUS","COAR","235.31624","23.401955","14.880716","1","0","0","0","216","20.7","10.5","L","1YJC","-8.208632","-11.545849","-29.438883"
"9536","277736","BADO","PALR","174","16.844194","8.7329035","1","1","0","0","159","17.49","10.2","C","25R5","-8.620691","3.8339972","16.79964"
"9537","277802","NYOR","CHRI","1","1","1","0","0","0","0","20","2","50.3","L","1700","1900","100","4930"
"9538","277803","CHRI","SAOL","219","17","21.2","1","1","1","1","219","17","21.2","C","1700","0","0","0"
"9539","277839","COAR","BELM","1157.102","70.29336","38.67143","1","1","1","1","1158","67.9","40.13","C","1YIH","0.07760525","-3.404814","3.7717104"
"9540","277840","BELM","MAUS","852.3582","69.99224","37.181194","1","1","1","1","840","74.5","40.5","L","20Y4","-1.449883","6.4403653","8.926034"
"9541","277841","MAUS","COAR","235.31624","23.401955","14.880716","1","1","0","0","225","21.3","11.5","L","20Y4","-4.3839874","-8.981967","-22.718775"
"9542","277855","XARE","MAUS","871.8611","86.91389","85.10917","1","0","0","0","882","98","72.4","C","0RRF","1.1629105","12.755287","-14.932781"
"9543","277873","ITAC","MAUS","103.01923","9.172115","10.700768","1","0","1","0","104","8.2","10.5","C","1CQ3","0.9520173","-10.598594","-1.8762052"
"9544","277956","FAZE","MAUS","288.3611","26.556526","29.627085","0","0","0","0","719","76.6","86.38","C","23HS","149.34013","188.44133","191.55753"
"9545","278001","SAOL","FAZE","282.1111","23.616667","25.356667","0","0","0","0","315","33.1","20.800001","C","25DB","11.658133","40.155254","-17.970287"
"9546","278010","COAR","BELM","1157.102","70.29336","38.67143","1","1","0","0","1124","67.2","33.25","C","1YJC","-2.8607726","-4.4006467","-14.019209"
"9547","278014","BELM","MAUS","852.3582","69.99224","37.181194","0","0","1","0","1132","90.5","35.55","L","1YLJ","32.808018","29.300045","-4.387152"
"9548","278015","MAUS","COAR","235.31624","23.401955","14.880716","1","1","0","0","239","22.7","9.81","L","1YLJ","1.5654564","-2.99955","-34.07575"
"9549","278021","MAUS","ITAC","103.29032","5.9573116","7.444945","0","0","0","0","91","4","5","C","1HZQ","-11.898809","-32.855618","-32.840336"
"9550","278022","ITAC","MAUS","103.01923","9.172115","10.700768","1","0","1","0","93","6.5","11","C","1HZQ","-9.7255945","-29.133034","2.796352"
"9551","278121","PALR","BADO","175","15.405262","6.8063154","1","0","0","0","175","21","12.5","L","25R5","0","36.317062","83.65296"
"9552","278233","BELM","MAUS","852.3582","69.99224","37.181194","1","1","0","0","925","70.4","46.07","L","1YIH","8.522451","0.5825758","23.90672"
"9553","278234","MAUS","COAR","235.31624","23.401955","14.880716","1","0","0","0","233","19","13.309999","L","1YIH","-0.9843111","-18.8102","-10.555387"
"9554","278253","SAOL","BELM","83.97","6.7306004","7.3609986","1","1","0","0","81","6.3","5.3","C","6826","-3.5369813","-6.397647","-27.998894"
"9555","278283","MAUS","ITAC","103.29032","5.9573116","7.444945","1","0","1","0","102","5.3","7.2","C","1CQ3","-1.249218","-11.0336895","-3.290087"
"9556","278287","MAUS","ITAC","103.29032","5.9573116","7.444945","1","0","0","0","109","4.5","11","C","1HZQ","5.5277944","-24.462568","47.75126"
"9557","278290","MAUS","COAR","235.31624","23.401955","14.880716","1","1","1","1","225","23","14","L","20Y4","-4.3839874","-1.7176092","-5.9185085"
"9558","278294","ITAC","MAUS","103.01923","9.172115","10.700768","1","0","0","0","97","10.8","12.9","C","09XB","-5.842823","17.748188","20.552086"
"9559","278314","BADO","PALR","174","16.844194","8.7329035","1","0","0","0","175","22","12.8","C","25R5","0.574708","30.608797","46.5721"
"9560","278358","COAR","BELM","1157.102","70.29336","38.67143","0","0","0","0","1297","85.1","32.65","C","1YLJ","12.090373","21.064068","-15.570736"
"9561","278360","MAUS","COAR","235.31624","23.401955","14.880716","1","1","0","0","225","21.7","12","L","1YJC","-4.3839874","-7.272702","-19.358719"
"9562","278361","BELM","MAUS","852.3582","69.99224","37.181194","1","0","1","0","885","78.6","38.05","L","1YJC","3.8295865","12.298155","2.336681"
"9563","278363","ITAC","SAOL","814.64703","53.63176","51.88353","1","0","1","0","757","47.1","48.73","L","1CQ3","-7.076323","-12.178904","-6.0780945"
"9564","278432","SUAP","FAZE","194.72223","17.168333","19.551668","0","0","0","0","319","29","26.6","C","1OA6","63.823105","68.91564","36.04977"
"9565","278434","FAZE","ITAC","329.31033","28.511724","28.600346","0","0","0","0","597","68.65","68","C","1OA6","81.28797","140.77814","137.75937"
